target_id,target_name,latitude_deg,longitude_deg,priority,release_step,deadline_step,duration,required_mode,required_resolution_m,required_swath_km,min_sun_elevation_deg,energy_cost,original_data_mb,compression_ratio,cooperation_mode,required_observers,max_coordination_gap_steps
train_001477,Train-Target-001477,27.64921386,75.39829935,10,81,194,1,optical,9.3599,32.4437,8.0,5.2054,78.5774,0.214791,sequential,2,120
train_000155,Train-Target-000155,-19.78858631,-16.58903596,4,7,76,1,optical,7.0222,22.6407,8.0,4.8580,51.2176,0.357889,single,1,120
train_002305,Train-Target-002305,66.20487621,-41.21461789,7,132,190,1,optical,9.9334,20.0072,8.0,7.5290,31.3194,0.213714,single,1,120
train_003068,Train-Target-003068,2.25551836,128.04120250,2,160,225,1,sar,8.8456,87.4593,-90.0,6.5021,57.6555,0.285863,single,1,120
train_001408,Train-Target-001408,6.65172918,-27.77127509,4,107,191,1,optical,4.9194,43.2660,8.0,6.4853,89.7123,0.442395,simultaneous,2,120
train_000731,Train-Target-000731,-12.14399123,92.03220855,3,37,173,1,optical,2.3133,57.4506,8.0,6.9691,40.1143,0.216695,single,1,120
train_000303,Train-Target-000303,72.08687079,-133.93461625,6,56,191,1,optical,5.1098,41.1945,8.0,8.0573,78.5347,0.275110,sequential,2,120
train_001521,Train-Target-001521,21.48220452,-44.75458831,7,91,148,1,optical,6.4210,53.2040,8.0,4.8925,39.2345,0.232379,single,1,120
train_000207,Train-Target-000207,-22.55498441,50.94961227,4,25,117,1,optical,4.9620,43.7719,8.0,7.5524,84.8285,0.431029,single,1,120
train_001430,Train-Target-001430,50.24537346,158.80707232,3,4,119,1,optical,7.5818,38.3850,8.0,6.6247,63.0843,0.334436,single,1,120
train_002154,Train-Target-002154,-32.78886106,81.41523754,3,47,201,1,sar,18.2532,82.2219,-90.0,7.5600,59.9014,0.294572,sequential,2,120
train_000461,Train-Target-000461,45.45790541,126.36894620,5,110,213,1,optical,6.4088,51.2031,8.0,4.9466,82.7942,0.410483,single,1,120
train_001113,Train-Target-001113,-15.86394458,-7.45821271,5,141,202,1,optical,6.8265,38.4456,8.0,6.5481,22.7729,0.180962,single,1,120
train_001228,Train-Target-001228,-63.72371392,-121.44524378,2,29,149,1,infrared,37.6383,123.8583,-90.0,6.2875,34.6783,0.383551,single,1,120
train_002251,Train-Target-002251,0.23377368,138.95745816,8,125,214,1,optical,8.0956,29.7462,8.0,5.1827,67.9248,0.429710,single,1,120
train_000416,Train-Target-000416,32.32145863,-153.54286258,4,44,195,1,sar,14.6284,71.4957,-90.0,5.3069,57.8917,0.186217,sequential,2,120
train_000185,Train-Target-000185,43.54450662,118.19720128,3,58,177,1,optical,7.6115,46.7903,8.0,7.4006,69.5454,0.189146,single,1,120
train_003050,Train-Target-003050,3.69540948,156.28886548,9,28,168,1,optical,2.7429,57.2302,8.0,4.6578,29.3574,0.337551,sequential,2,120
train_001815,Train-Target-001815,57.05432841,-80.71074683,7,96,149,1,infrared,21.0504,132.6904,-90.0,6.9872,48.7245,0.357973,single,1,120
train_001332,Train-Target-001332,-36.97939013,99.01502812,10,88,197,1,sar,16.0496,85.2506,-90.0,5.3030,45.6269,0.372961,single,1,120
train_000823,Train-Target-000823,46.23161585,168.82619186,8,115,223,1,sar,9.6910,30.0547,-90.0,5.6585,57.8044,0.239288,simultaneous,2,120
train_001838,Train-Target-001838,27.87463644,-57.23862955,4,77,123,1,sar,17.3419,61.5415,-90.0,6.7095,20.0305,0.366285,single,1,120
train_001485,Train-Target-001485,-37.79510606,-90.66292407,7,55,191,1,sar,10.4374,104.2963,-90.0,6.6686,56.0639,0.231656,sequential,2,120
train_001239,Train-Target-001239,45.07014328,-171.87415386,9,33,189,1,optical,8.4845,60.5210,8.0,6.2682,45.7137,0.186640,sequential,2,120
train_002469,Train-Target-002469,30.88604365,-177.06972629,4,76,121,1,optical,4.8711,31.8473,8.0,5.7047,45.9763,0.208647,single,1,120
train_000999,Train-Target-000999,13.87796961,3.49554871,7,127,227,1,optical,7.9072,25.7336,8.0,5.0405,85.0963,0.402231,simultaneous,2,120
train_000734,Train-Target-000734,-72.31282414,12.60346686,8,100,196,1,optical,9.0349,21.4931,8.0,4.8800,73.8182,0.444452,simultaneous,2,120
train_001170,Train-Target-001170,-76.66196870,7.94239233,4,102,202,1,optical,6.0480,34.8378,8.0,5.7465,21.7203,0.445923,single,1,120
train_000718,Train-Target-000718,17.03550766,-46.90215481,2,138,237,1,sar,12.6561,31.9218,-90.0,7.4038,84.7285,0.369599,single,1,120
train_002147,Train-Target-002147,8.56722889,-25.08681175,6,129,231,1,infrared,26.4645,101.6902,-90.0,5.9066,64.0779,0.222081,single,1,120
train_000067,Train-Target-000067,58.13376955,-96.16801184,3,72,124,1,optical,6.5793,23.7604,8.0,7.9211,57.7570,0.271551,single,1,120
train_001923,Train-Target-001923,-2.78145951,10.27423035,5,84,232,1,optical,9.0510,37.8909,8.0,5.4264,63.8685,0.373924,single,1,120
train_002277,Train-Target-002277,-13.77771599,43.62500870,9,57,208,1,optical,6.0023,59.0255,8.0,7.6497,70.8372,0.363878,single,1,120
train_001178,Train-Target-001178,21.15058903,-103.20004315,10,124,170,1,sar,16.9759,108.1447,-90.0,7.0064,66.6881,0.369461,single,1,120
train_002355,Train-Target-002355,-16.95971162,-79.76624556,9,102,212,1,optical,8.8407,24.4201,8.0,7.0103,22.6719,0.359597,single,1,120
train_001149,Train-Target-001149,40.16322409,156.40494427,1,19,148,1,optical,8.5494,16.9849,8.0,7.5331,34.5701,0.385918,sequential,2,120
train_002872,Train-Target-002872,-65.45466437,-30.93858718,4,75,229,1,optical,3.0604,25.2823,8.0,6.8507,61.1462,0.425746,single,1,120
train_000764,Train-Target-000764,15.90322679,-114.89487216,3,36,127,1,optical,6.3261,32.9594,8.0,5.6859,68.2039,0.352890,single,1,120
train_002068,Train-Target-002068,35.06836430,-159.92275918,10,68,203,1,optical,6.7197,56.0207,8.0,5.7238,83.2509,0.251498,sequential,2,120
train_001769,Train-Target-001769,-34.31205265,-120.52438780,2,73,159,1,infrared,25.3115,97.6539,-90.0,7.1002,74.9389,0.407873,single,1,120
train_001560,Train-Target-001560,62.13632786,13.56668483,10,54,189,1,optical,5.8079,35.1021,8.0,7.8522,89.9621,0.392896,single,1,120
train_001620,Train-Target-001620,-6.88854957,-1.79541195,10,30,171,1,sar,17.2630,68.5157,-90.0,6.8579,54.9830,0.254975,single,1,120
train_001154,Train-Target-001154,17.24851690,-18.01578308,5,37,188,1,infrared,19.5292,78.3280,-90.0,7.1241,25.4968,0.306490,single,1,120
train_002351,Train-Target-002351,34.19035049,143.03456303,7,18,137,1,sar,19.1133,91.7580,-90.0,5.3725,53.0099,0.409194,single,1,120
train_001897,Train-Target-001897,-9.69593413,72.98115949,1,52,210,1,infrared,27.5074,107.8185,-90.0,7.2042,74.4172,0.392117,single,1,120
train_002310,Train-Target-002310,33.96611889,-38.90571560,1,43,196,1,optical,6.2508,40.2733,8.0,6.3120,46.6637,0.333959,single,1,120
train_001207,Train-Target-001207,8.53564615,26.25678609,7,14,146,1,optical,5.2317,47.1118,8.0,7.8016,76.6615,0.412981,sequential,2,120
train_001102,Train-Target-001102,52.78552782,-158.70327979,3,67,204,1,infrared,33.5879,115.5121,-90.0,6.4390,48.5441,0.289416,single,1,120
train_000893,Train-Target-000893,-19.93758668,70.17106519,7,66,185,1,optical,6.0178,40.0703,8.0,7.5347,21.7473,0.345195,sequential,2,120
train_000328,Train-Target-000328,11.63979445,99.51167980,4,152,196,1,sar,21.5485,86.9713,-90.0,8.2933,57.3417,0.339635,simultaneous,2,120
train_000002,Train-Target-000002,33.59391361,-164.11619755,3,117,205,1,optical,3.5753,55.0280,8.0,6.1499,23.8601,0.355556,single,1,120
train_001564,Train-Target-001564,22.04968589,-135.70029571,3,94,201,1,optical,3.2677,19.0709,8.0,6.4336,86.5574,0.239415,single,1,120
train_002414,Train-Target-002414,-24.98745467,139.00063750,8,117,166,1,optical,5.9859,46.3251,8.0,5.3327,83.7179,0.262329,sequential,2,120
train_000895,Train-Target-000895,-28.47124276,-106.69413980,2,7,51,1,sar,10.7298,76.3392,-90.0,5.0763,82.3911,0.381881,single,1,120
train_001129,Train-Target-001129,46.04111008,94.06685838,4,171,227,1,optical,2.9498,49.5481,8.0,5.0008,73.1631,0.212599,simultaneous,2,120
train_000024,Train-Target-000024,-30.94766882,-36.05029958,2,82,150,1,optical,8.3335,13.6200,8.0,7.2497,37.0411,0.356532,sequential,2,120
train_000197,Train-Target-000197,74.23821881,114.53839874,2,103,233,1,optical,5.2860,37.9066,8.0,7.4115,58.8154,0.244814,single,1,120
train_001847,Train-Target-001847,-9.70840663,-59.35425767,1,58,126,1,optical,2.8059,43.5522,8.0,8.3396,60.9111,0.372723,sequential,2,120
train_002929,Train-Target-002929,-33.03712690,83.46335651,10,54,171,1,optical,2.3286,19.4738,8.0,7.5940,35.5935,0.244397,sequential,2,120
train_000815,Train-Target-000815,-63.88074070,-164.55273750,1,118,232,1,optical,6.5808,55.1001,8.0,6.1849,28.2132,0.388593,single,1,120
train_000732,Train-Target-000732,12.98146469,147.28154220,9,116,204,1,optical,4.7145,44.5438,8.0,5.8904,22.4515,0.202326,single,1,120
train_000455,Train-Target-000455,9.37514169,56.61818448,3,58,163,1,optical,8.5283,64.9113,8.0,7.1687,57.7844,0.253353,simultaneous,2,120
train_002586,Train-Target-002586,-33.77642708,156.57767411,9,61,146,1,optical,4.9913,30.4999,8.0,5.7252,66.8861,0.364063,single,1,120
train_002322,Train-Target-002322,-14.07742516,53.83900885,4,80,214,1,sar,10.9031,74.4608,-90.0,6.1290,77.0630,0.373143,single,1,120
train_002823,Train-Target-002823,18.76806225,36.53517432,9,167,224,1,optical,3.5798,52.7041,8.0,4.8740,59.0655,0.228604,single,1,120
train_001194,Train-Target-001194,-39.32053139,80.95748134,6,110,238,1,sar,11.8017,30.4649,-90.0,5.7083,85.2470,0.319291,single,1,120
train_000810,Train-Target-000810,-60.75313650,-87.30262785,3,110,156,1,optical,7.8457,50.2022,8.0,6.0950,33.9098,0.376773,single,1,120
train_003014,Train-Target-003014,-63.45233172,160.52655700,7,100,238,1,optical,9.6968,43.8257,8.0,5.9213,39.3705,0.344559,single,1,120
train_001126,Train-Target-001126,-27.91000791,73.95914830,4,85,151,1,infrared,38.0505,92.6303,-90.0,6.2477,63.5099,0.290611,single,1,120
train_001448,Train-Target-001448,-6.55182076,-56.51069570,2,123,177,1,sar,9.8324,74.5665,-90.0,7.4483,60.6481,0.372757,single,1,120
train_002392,Train-Target-002392,-10.08488321,118.69572612,6,133,176,1,sar,18.1793,38.6642,-90.0,6.6202,41.8096,0.198582,sequential,2,120
train_001548,Train-Target-001548,-33.22249516,36.49627803,7,38,184,1,optical,8.9784,25.6724,8.0,5.2840,24.2864,0.299545,single,1,120
train_001841,Train-Target-001841,67.73124949,178.94260123,9,123,238,1,optical,9.5674,14.7796,8.0,4.5524,71.1031,0.428945,sequential,2,120
train_002481,Train-Target-002481,-48.51555103,-162.68721350,3,67,225,1,optical,3.0087,20.9601,8.0,7.2069,75.4417,0.241677,sequential,2,120
train_002828,Train-Target-002828,20.39119337,-91.17905243,4,18,88,1,optical,7.9545,47.5153,8.0,6.3630,79.6134,0.366364,sequential,2,120
train_000607,Train-Target-000607,-68.24200399,-3.69684608,6,18,175,1,optical,9.7427,22.4059,8.0,5.4062,55.0177,0.246018,single,1,120
train_000312,Train-Target-000312,-25.72514343,148.13167353,7,75,196,1,infrared,30.8672,55.4455,-90.0,5.4814,44.5698,0.357545,single,1,120
train_000398,Train-Target-000398,-74.99328330,-49.47370339,4,9,76,1,sar,16.8422,29.8255,-90.0,7.3742,87.9723,0.443836,single,1,120
train_001198,Train-Target-001198,-55.89579718,87.13292037,5,93,195,1,optical,5.2700,45.7439,8.0,4.7521,62.2981,0.306175,single,1,120
train_000837,Train-Target-000837,-63.16501452,-84.00019341,1,25,78,1,sar,9.3911,106.1771,-90.0,5.0228,53.3668,0.400870,sequential,2,120
train_002433,Train-Target-002433,-32.65841773,-149.88265914,8,115,189,1,optical,5.9309,53.9810,8.0,6.8842,23.4669,0.357630,single,1,120
train_001717,Train-Target-001717,-54.39899907,-98.52568725,8,56,139,1,infrared,22.7533,123.7603,-90.0,5.4159,88.8058,0.182793,sequential,2,120
train_002618,Train-Target-002618,14.94451754,132.07813348,2,60,108,1,sar,10.3055,100.1980,-90.0,6.6849,71.3444,0.260410,sequential,2,120
train_001509,Train-Target-001509,51.32862021,32.12716199,9,1,117,1,sar,12.4993,51.5000,-90.0,4.6100,41.5652,0.225930,single,1,120
train_001062,Train-Target-001062,-38.87878451,-79.73091521,2,57,180,1,optical,3.4473,39.0756,8.0,6.2455,57.9203,0.196578,single,1,120
train_001357,Train-Target-001357,18.00233190,59.12093414,1,20,93,1,sar,17.1836,53.4848,-90.0,5.9542,86.8364,0.286594,sequential,2,120
train_000877,Train-Target-000877,36.76137085,20.11055753,8,7,103,1,optical,2.4773,32.5743,8.0,8.3574,48.2501,0.230124,sequential,2,120
train_001949,Train-Target-001949,15.68474074,-175.88143572,5,25,167,1,optical,7.1864,27.3378,8.0,5.7686,82.1776,0.317182,simultaneous,2,120
train_000137,Train-Target-000137,11.13641582,36.02824922,2,24,173,1,sar,14.5902,109.9971,-90.0,6.5898,30.9857,0.314142,sequential,2,120
train_001242,Train-Target-001242,-19.89749567,14.35830099,2,14,133,1,optical,6.7784,15.4322,8.0,8.0283,81.5170,0.371739,single,1,120
train_002156,Train-Target-002156,35.97203699,166.35300241,8,121,232,1,sar,17.7657,101.1586,-90.0,5.5294,30.9278,0.252375,single,1,120
train_001488,Train-Target-001488,20.82221646,132.38224803,7,20,109,1,sar,21.3712,91.7210,-90.0,4.6687,30.1831,0.251750,single,1,120
train_002912,Train-Target-002912,-16.37770073,-67.64525797,10,25,143,1,optical,7.4903,14.5575,8.0,5.3951,43.1316,0.193939,single,1,120
train_000711,Train-Target-000711,36.44795169,82.40461691,3,17,177,1,sar,13.7753,97.9677,-90.0,6.0483,44.1392,0.418260,single,1,120
train_001853,Train-Target-001853,-37.66804124,-10.34609921,3,124,218,1,optical,6.6472,16.1744,8.0,7.0190,20.2334,0.222769,single,1,120
train_001288,Train-Target-001288,-42.98041469,37.04558263,10,111,209,1,infrared,29.3116,70.3266,-90.0,6.0080,53.4956,0.292934,single,1,120
train_002930,Train-Target-002930,17.24901891,-113.35428341,9,10,150,1,optical,4.1529,13.5024,8.0,5.4521,63.3953,0.397757,single,1,120
train_000569,Train-Target-000569,-62.54118359,-50.43383869,9,106,231,1,optical,6.3547,44.8523,8.0,6.2362,82.1550,0.235735,single,1,120
train_001883,Train-Target-001883,0.66980768,-139.17116405,4,165,206,1,optical,9.3001,22.9541,8.0,5.0352,34.1384,0.417437,simultaneous,2,120
train_002494,Train-Target-002494,20.39330744,-42.17867681,3,59,146,1,optical,6.8808,40.4816,8.0,8.1759,72.2132,0.216865,sequential,2,120
train_002945,Train-Target-002945,9.09544167,76.38079989,7,24,71,1,optical,4.7128,38.5155,8.0,4.5375,60.3751,0.313845,single,1,120
train_001830,Train-Target-001830,-33.58403122,138.46292956,5,6,141,1,sar,17.5374,46.5066,-90.0,5.9451,62.6415,0.383581,sequential,2,120
train_002976,Train-Target-002976,-59.11811146,8.88662895,5,124,238,1,optical,3.2340,33.6249,8.0,5.0194,46.8575,0.340210,sequential,2,120
train_002194,Train-Target-002194,33.21156018,-3.58148149,5,23,148,1,optical,9.6178,40.3339,8.0,6.9741,57.4755,0.306796,single,1,120
train_002707,Train-Target-002707,3.41006553,-49.26562837,3,10,129,1,optical,9.3916,44.1548,8.0,5.3831,53.1759,0.349547,single,1,120
train_002931,Train-Target-002931,2.85268938,-150.13415974,10,171,236,1,optical,3.5639,37.4655,8.0,5.2538,66.5607,0.395681,single,1,120
train_001226,Train-Target-001226,47.26269861,-167.29806109,3,68,155,1,optical,8.5372,31.9942,8.0,7.4092,39.4261,0.221510,sequential,2,120
train_002302,Train-Target-002302,-56.90916059,97.66105147,2,38,142,1,infrared,20.6077,87.7568,-90.0,7.4686,32.2925,0.274855,sequential,2,120
train_001083,Train-Target-001083,-0.39762063,64.52610965,6,62,161,1,optical,5.3731,24.4480,8.0,5.1660,40.5664,0.395102,single,1,120
train_000958,Train-Target-000958,-41.07954677,-69.65213602,6,132,205,1,sar,19.0442,35.7703,-90.0,4.9964,74.0540,0.273799,sequential,2,120
train_002230,Train-Target-002230,-31.21094882,-54.65524532,9,28,72,1,optical,4.5530,51.9857,8.0,6.0810,66.7596,0.359650,single,1,120
train_002121,Train-Target-002121,76.68120654,-19.41497052,8,121,220,1,sar,8.0292,79.0854,-90.0,7.6863,64.0425,0.199318,single,1,120
train_000255,Train-Target-000255,2.57500511,-32.87236102,7,0,71,1,sar,18.5047,73.5589,-90.0,6.2953,62.2652,0.330441,single,1,120
train_002183,Train-Target-002183,42.49135581,-0.77481469,6,105,207,1,sar,11.2847,68.7784,-90.0,6.3889,66.2049,0.278975,single,1,120
train_000523,Train-Target-000523,26.29950365,70.50136821,5,94,187,1,optical,3.6027,41.0845,8.0,8.2274,31.8625,0.343165,simultaneous,2,120
train_000320,Train-Target-000320,10.56567844,24.76580813,9,87,216,1,infrared,18.5435,73.9178,-90.0,6.0605,24.5044,0.304692,single,1,120
train_000703,Train-Target-000703,-53.66274117,60.52473221,4,176,239,1,optical,9.7883,56.2907,8.0,5.7517,32.3314,0.182138,single,1,120
train_001184,Train-Target-001184,-62.34298561,123.94648703,8,188,231,1,optical,2.1843,48.7082,8.0,6.8825,59.3756,0.392746,single,1,120
train_000238,Train-Target-000238,24.45825195,-45.45283347,2,69,183,1,infrared,32.4766,104.2449,-90.0,5.2030,27.8482,0.390129,single,1,120
train_000011,Train-Target-000011,-36.45627984,-4.09966073,4,46,100,1,optical,9.9533,41.8976,8.0,7.2975,30.0029,0.436803,single,1,120
train_000257,Train-Target-000257,27.89935795,159.71052639,7,64,176,1,optical,4.3067,11.9766,8.0,6.5713,47.2714,0.378045,single,1,120
train_001078,Train-Target-001078,79.89409844,-48.22334508,6,73,203,1,optical,3.8245,17.4482,8.0,6.5407,37.5782,0.315131,single,1,120
train_001409,Train-Target-001409,-4.73813260,-119.35308788,5,25,137,1,optical,4.0389,42.1888,8.0,6.1272,83.8165,0.443288,single,1,120
train_002575,Train-Target-002575,-16.73774017,9.09108150,5,66,166,1,optical,5.0787,36.1404,8.0,7.4308,46.7875,0.263829,single,1,120
train_001789,Train-Target-001789,-48.05115640,-79.82509093,4,28,188,1,optical,9.5717,55.0365,8.0,5.1064,42.5722,0.426008,sequential,2,120
train_001153,Train-Target-001153,-32.15574362,49.50735625,2,86,166,1,sar,13.7284,51.6217,-90.0,4.9688,28.4323,0.432398,single,1,120
train_002088,Train-Target-002088,-29.97596054,106.30153003,7,41,190,1,optical,4.9679,41.3259,8.0,7.0306,75.4213,0.400132,sequential,2,120
train_002498,Train-Target-002498,54.14804284,-79.73104849,6,74,127,1,sar,20.1169,85.5737,-90.0,5.9829,83.3884,0.271382,single,1,120
train_000439,Train-Target-000439,51.09902656,-28.92207255,1,140,185,1,optical,8.9707,48.5925,8.0,6.0337,78.1779,0.324679,single,1,120
train_002663,Train-Target-002663,-12.37589410,-67.53479691,8,132,226,1,optical,4.5786,58.3057,8.0,5.0673,33.6679,0.247617,single,1,120
train_001775,Train-Target-001775,27.49404342,120.06708850,1,49,91,1,optical,7.6447,26.5205,8.0,7.9848,47.6184,0.282779,single,1,120
train_000645,Train-Target-000645,49.17566195,-12.12031530,6,55,210,1,infrared,36.0649,92.0903,-90.0,6.1171,61.0331,0.357353,simultaneous,2,120
train_000632,Train-Target-000632,-56.78463823,158.92731380,4,28,92,1,infrared,37.9836,142.9674,-90.0,6.0373,23.3255,0.313218,simultaneous,2,120
train_001158,Train-Target-001158,-7.71930536,-123.87412887,1,50,159,1,optical,5.7533,27.6299,8.0,7.6625,22.7217,0.384866,single,1,120
train_002137,Train-Target-002137,61.77962479,-11.54052231,5,12,61,1,sar,9.4256,98.6089,-90.0,8.3154,48.9754,0.266332,single,1,120
train_000548,Train-Target-000548,13.36246849,76.58618449,8,18,77,1,optical,2.5250,38.8659,8.0,6.9438,64.0592,0.238359,single,1,120
train_000325,Train-Target-000325,45.61757100,73.86942193,7,1,114,1,optical,5.6170,18.7425,8.0,5.3487,68.6631,0.343988,single,1,120
train_001468,Train-Target-001468,65.76385981,119.01422588,6,67,199,1,sar,12.5801,49.8860,-90.0,4.6751,38.9756,0.398845,simultaneous,2,120
train_001529,Train-Target-001529,-57.95147407,-169.47861125,5,41,161,1,optical,7.5739,54.2144,8.0,6.3035,31.5947,0.316054,single,1,120
train_000214,Train-Target-000214,-63.11262595,-112.07294758,2,57,211,1,optical,3.3704,43.5989,8.0,8.3043,20.5783,0.360944,single,1,120
train_001801,Train-Target-001801,-16.16506996,-30.36136883,8,96,190,1,optical,4.8237,35.1721,8.0,5.2492,60.1517,0.192660,sequential,2,120
train_000072,Train-Target-000072,1.89363694,119.27931349,3,119,216,1,optical,5.6040,19.3473,8.0,5.4802,44.4956,0.181005,single,1,120
train_002455,Train-Target-002455,62.07879098,86.73787460,10,53,213,1,optical,5.1005,44.9829,8.0,7.1728,85.6210,0.331410,simultaneous,2,120
train_000311,Train-Target-000311,-2.62266429,-37.79052781,2,10,98,1,optical,6.1360,63.4495,8.0,5.9849,59.6248,0.251130,single,1,120
train_001627,Train-Target-001627,-20.51554483,-34.33336091,7,125,237,1,optical,8.3514,50.1727,8.0,5.6821,25.3559,0.212820,single,1,120
train_000454,Train-Target-000454,-55.07701931,-61.97337543,7,12,127,1,optical,6.0927,57.8756,8.0,5.8567,62.1618,0.370888,single,1,120
train_000463,Train-Target-000463,-42.11960815,62.04438917,4,46,135,1,optical,9.5595,50.6090,8.0,5.5022,41.1117,0.351776,sequential,2,120
