target_id,target_name,target_type,latitude_deg,longitude_deg,priority,release_step,deadline_step,duration,required_mode,required_resolution_m,required_swath_km,min_sun_elevation_deg,energy_cost,original_data_mb,compression_ratio,cooperation_mode,required_observers,max_coordination_gap_steps,observation_duration_seconds,area_width_km,area_height_km,area_orientation_deg,coverage_threshold
train_001944,Train-Target-001944,area,-10.31328061,-108.60904187,2,43,115,1,optical,4.7553,10.4311,8.0,8.1347,78.8352,0.294869,auto,0,120,20.0,130.4486,83.9707,285.7663,0.95
train_002728,Train-Target-002728,point,-53.96204600,56.60454301,6,60,153,1,optical,4.9605,12.6605,8.0,7.3446,43.6493,0.443118,single,1,120,5.0,,,,
train_002844,Train-Target-002844,area,31.01334121,149.21495877,5,106,194,1,optical,8.6336,61.8123,8.0,8.1409,80.5781,0.198275,auto,0,120,20.0,64.2391,60.2198,228.1816,0.95
train_001287,Train-Target-001287,point,-59.22339684,26.05457236,4,2,103,1,optical,9.1926,25.0158,8.0,6.5670,39.2165,0.448581,single,1,120,5.0,,,,
train_000983,Train-Target-000983,area,50.34434125,30.41731917,5,71,146,1,optical,2.3515,38.7008,8.0,8.1178,80.8528,0.233389,auto,0,120,20.0,37.4518,23.6917,14.6533,0.95
train_000462,Train-Target-000462,area,-23.15613510,5.77257877,3,103,217,1,infrared,29.1959,112.4768,-90.0,7.6252,79.2156,0.442202,auto,0,120,20.0,39.0783,34.9086,282.6950,0.95
train_000455,Train-Target-000455,area,-44.74295855,-133.00101201,7,94,204,1,sar,17.5253,103.5254,-90.0,7.7767,81.3055,0.208487,auto,0,120,20.0,91.8167,91.5704,268.6873,0.95
train_000498,Train-Target-000498,area,19.19194725,50.62851751,9,144,217,1,sar,18.0229,78.3479,-90.0,7.9608,84.3219,0.192969,auto,0,120,20.0,237.2824,265.0619,327.1119,0.95
train_001042,Train-Target-001042,point,55.04123353,131.59482042,5,79,172,1,optical,6.6538,20.3187,8.0,8.2504,20.0631,0.400678,single,1,120,5.0,,,,
train_000699,Train-Target-000699,area,18.35483252,-78.97876292,8,106,235,1,optical,8.8875,49.6397,8.0,5.9244,75.6568,0.342154,auto,0,120,20.0,103.4387,124.7401,131.5368,0.95
train_002724,Train-Target-002724,area,4.75624077,-141.20267840,9,108,215,1,optical,5.2367,38.0699,8.0,6.8215,25.9698,0.265751,auto,0,120,20.0,58.8049,107.0869,180.6980,0.95
train_002252,Train-Target-002252,area,45.06127136,-71.56275014,8,74,211,1,sar,16.0471,90.1491,-90.0,5.8997,45.5071,0.339418,auto,0,120,20.0,40.3927,24.9592,271.9666,0.95
train_001214,Train-Target-001214,point,-18.42068254,66.61049666,6,3,72,1,optical,8.5234,62.0701,8.0,6.3235,28.1415,0.296039,single,1,120,5.0,,,,
train_000221,Train-Target-000221,area,0.48073900,33.56494555,10,43,171,1,infrared,32.5036,130.5242,-90.0,5.8566,61.7674,0.259606,auto,0,120,20.0,195.8968,162.0334,230.4760,0.95
train_002803,Train-Target-002803,area,-15.85417144,104.24646814,10,84,132,1,optical,8.5251,23.6590,8.0,7.1688,54.4381,0.374904,auto,0,120,20.0,197.2642,152.5510,356.4282,0.95
train_002360,Train-Target-002360,point,5.24790602,57.16744560,2,23,81,1,optical,3.6166,28.4592,8.0,7.4609,24.4266,0.416680,single,1,120,5.0,,,,
train_001192,Train-Target-001192,area,23.03549762,1.90488004,5,26,186,1,infrared,28.9733,70.0715,-90.0,7.4475,40.9582,0.341136,auto,0,120,20.0,52.4183,138.0741,49.5380,0.95
train_001683,Train-Target-001683,area,60.69830242,91.37878580,4,68,197,1,optical,7.8370,22.3808,8.0,6.3841,54.4566,0.405691,auto,0,120,20.0,35.8154,40.5563,161.6885,0.95
train_000043,Train-Target-000043,area,34.28395298,46.37372463,3,76,203,1,sar,21.9261,42.4755,-90.0,8.1602,68.4161,0.313010,auto,0,120,20.0,132.1906,66.3637,27.0299,0.95
train_001146,Train-Target-001146,area,-30.37555792,-46.93217901,8,76,128,1,optical,7.8712,21.5750,8.0,5.7151,31.1036,0.430150,auto,0,120,20.0,52.7737,127.4017,27.4547,0.95
train_002389,Train-Target-002389,area,-10.40812675,110.49007455,5,39,107,1,sar,14.8749,101.9033,-90.0,5.7614,63.8452,0.276069,auto,0,120,20.0,60.7355,119.8631,270.9748,0.95
train_001179,Train-Target-001179,area,-57.87723744,-84.31697819,9,58,120,1,sar,15.2541,57.2254,-90.0,6.3912,40.7855,0.339982,auto,0,120,20.0,297.4858,189.6434,105.1331,0.95
train_000917,Train-Target-000917,area,22.96990530,37.14555915,5,83,152,1,optical,2.0326,47.1906,8.0,7.5549,31.7995,0.444219,auto,0,120,20.0,62.7386,119.7054,240.1497,0.95
train_000069,Train-Target-000069,area,-36.30300555,-21.83895532,6,9,56,1,optical,3.8986,42.8568,8.0,8.2592,72.4389,0.287353,auto,0,120,20.0,257.8439,185.3532,322.8187,0.95
train_000827,Train-Target-000827,point,60.68878030,-165.52759708,5,114,172,1,infrared,21.6589,110.4304,-90.0,7.7790,71.4108,0.227091,single,1,120,5.0,,,,
train_002649,Train-Target-002649,area,45.50630047,157.83552385,6,99,187,1,sar,19.0723,54.3007,-90.0,5.5791,49.8722,0.383671,auto,0,120,20.0,187.5486,224.2301,83.2544,0.95
train_001219,Train-Target-001219,point,19.15632559,-118.18389023,2,52,170,1,optical,2.4985,61.4705,8.0,5.0137,77.8299,0.350661,single,1,120,5.0,,,,
train_001150,Train-Target-001150,area,36.77161557,-125.05226592,5,24,164,1,optical,2.6046,18.4659,8.0,6.0792,46.6812,0.310086,auto,0,120,20.0,284.3340,247.7109,193.5062,0.95
train_001527,Train-Target-001527,area,-53.36087501,-66.74410690,6,44,146,1,optical,3.7158,61.1850,8.0,7.7733,20.9329,0.300705,auto,0,120,20.0,250.4360,272.7316,170.1397,0.95
train_003001,Train-Target-003001,area,18.41458130,166.96828701,9,117,167,1,sar,19.5782,92.4931,-90.0,5.8794,56.3831,0.270619,auto,0,120,20.0,75.5009,101.7071,70.2539,0.95
train_001582,Train-Target-001582,area,-6.02148103,66.22553237,5,115,235,1,infrared,23.8211,138.8167,-90.0,5.3893,36.5192,0.410589,auto,0,120,20.0,169.6143,171.9253,351.0425,0.95
train_000612,Train-Target-000612,area,21.14892520,19.55822457,8,130,220,1,sar,15.7858,45.1385,-90.0,5.7288,67.6270,0.222865,auto,0,120,20.0,185.3609,277.0545,222.7909,0.95
train_002629,Train-Target-002629,area,-29.82239798,-73.10058891,2,89,150,1,optical,9.6561,10.8280,8.0,6.5912,52.0029,0.278498,auto,0,120,20.0,232.5871,259.1150,4.2802,0.95
train_003024,Train-Target-003024,area,-59.34862775,-28.72856335,5,87,228,1,infrared,36.8693,92.0046,-90.0,5.9304,44.5444,0.337627,auto,0,120,20.0,21.1237,12.0134,297.2013,0.95
train_002579,Train-Target-002579,area,-21.66257500,-142.56091648,2,46,90,1,optical,3.7358,31.3697,8.0,5.0431,73.0943,0.229589,auto,0,120,20.0,270.3646,260.2779,130.7404,0.95
train_002220,Train-Target-002220,area,-52.32840319,102.93836630,1,104,170,1,infrared,20.7489,109.5539,-90.0,8.2897,22.9727,0.350108,auto,0,120,20.0,15.2192,30.2783,319.7228,0.95
train_002690,Train-Target-002690,point,9.96278078,37.30771409,1,23,108,1,infrared,34.7157,60.5565,-90.0,8.3535,73.7592,0.325716,single,1,120,5.0,,,,
train_001240,Train-Target-001240,area,-68.50346466,48.10108177,5,124,221,1,infrared,32.9006,108.6295,-90.0,5.5142,21.9228,0.266186,auto,0,120,20.0,92.7659,110.3960,139.6587,0.95
train_002835,Train-Target-002835,area,-41.89107427,21.33040882,9,7,143,1,infrared,18.9354,86.7559,-90.0,4.8508,61.7815,0.222699,auto,0,120,20.0,13.8044,29.9812,273.7041,0.95
train_001296,Train-Target-001296,area,26.92031068,-55.77925060,8,43,129,1,optical,2.1671,47.7427,8.0,6.8627,35.7867,0.342361,auto,0,120,20.0,88.1044,62.9976,245.2118,0.95
train_001265,Train-Target-001265,area,-25.72041506,146.74096837,4,64,207,1,optical,4.6079,45.1040,8.0,6.2145,87.5441,0.280117,auto,0,120,20.0,262.9550,273.0756,4.1121,0.95
train_003036,Train-Target-003036,point,29.52972881,-115.41733299,10,53,131,1,optical,6.8715,41.4420,8.0,4.7536,63.4402,0.217233,single,1,120,5.0,,,,
train_001720,Train-Target-001720,area,1.39074950,20.59602969,3,42,89,1,sar,15.6388,93.0593,-90.0,7.8687,73.6436,0.424255,auto,0,120,20.0,26.0930,33.7900,215.5220,0.95
train_001152,Train-Target-001152,area,-28.54150593,-56.90441147,2,34,109,1,optical,8.4854,59.8143,8.0,7.3695,88.3185,0.244343,auto,0,120,20.0,63.7970,100.3743,252.0469,0.95
train_001474,Train-Target-001474,area,39.86788718,63.29807524,3,25,145,1,sar,16.4955,104.0288,-90.0,4.7932,65.2256,0.303613,auto,0,120,20.0,38.3151,42.2098,228.1097,0.95
train_001902,Train-Target-001902,area,28.59532862,-148.24489864,2,36,179,1,optical,5.3347,16.3727,8.0,6.6518,37.6390,0.380300,auto,0,120,20.0,46.7547,39.4112,132.5670,0.95
train_002190,Train-Target-002190,area,45.42005083,-59.71094634,3,81,177,1,optical,2.6014,18.6641,8.0,7.7951,39.1622,0.196817,auto,0,120,20.0,81.2198,80.0726,331.7640,0.95
train_002722,Train-Target-002722,area,33.85749495,143.75628523,4,7,99,1,sar,17.9217,56.9308,-90.0,4.6777,61.7058,0.341781,auto,0,120,20.0,180.6971,249.4679,46.1855,0.95
train_001349,Train-Target-001349,point,16.69577455,-56.71262636,6,192,232,1,infrared,29.3105,113.0250,-90.0,7.5027,61.6574,0.367031,simultaneous,2,120,5.0,,,,
train_001767,Train-Target-001767,area,-9.35776396,-18.87335334,4,55,213,1,optical,3.2527,62.6732,8.0,5.4004,76.5529,0.406858,auto,0,120,20.0,22.6829,32.8976,171.0732,0.95
train_002222,Train-Target-002222,area,18.37308874,-114.44556753,1,23,67,1,sar,9.4624,53.0131,-90.0,7.8702,39.0500,0.242364,auto,0,120,20.0,199.9376,215.6801,269.7563,0.95
train_001408,Train-Target-001408,area,-47.07611181,-31.64025019,8,79,206,1,sar,13.5632,81.9926,-90.0,7.7937,78.1986,0.365616,auto,0,120,20.0,220.6640,158.9371,338.0643,0.95
train_000972,Train-Target-000972,point,7.60603901,60.94117182,8,0,44,1,sar,15.0894,55.3299,-90.0,5.5549,23.8207,0.198560,single,1,120,5.0,,,,
train_000193,Train-Target-000193,point,11.99912406,111.75669660,9,3,142,1,optical,8.6748,15.2914,8.0,4.8194,41.1515,0.182514,single,1,120,5.0,,,,
train_002115,Train-Target-002115,area,-32.26150500,-77.22576926,4,34,183,1,optical,2.6183,52.8123,8.0,6.0140,58.2411,0.375393,auto,0,120,20.0,265.7131,297.5666,332.2129,0.95
train_000456,Train-Target-000456,area,48.90519020,-122.73559798,6,8,160,1,optical,2.4788,18.8670,8.0,5.6697,44.7625,0.351389,auto,0,120,20.0,294.1313,153.8201,96.9496,0.95
train_001647,Train-Target-001647,area,40.08626902,19.11765089,10,99,231,1,sar,15.1469,84.7197,-90.0,6.7546,26.0853,0.206522,auto,0,120,20.0,172.2846,236.7688,285.4129,0.95
train_002200,Train-Target-002200,area,75.94786898,-175.45212009,5,155,195,1,optical,5.2470,55.5080,8.0,4.8501,57.4473,0.431721,auto,0,120,20.0,285.4624,277.2548,65.8881,0.95
train_000929,Train-Target-000929,area,6.95225654,-27.44017106,4,145,208,1,optical,3.8107,41.3676,8.0,8.0226,42.2394,0.274578,auto,0,120,20.0,268.8052,272.6578,325.1310,0.95
train_000384,Train-Target-000384,point,45.82392587,-53.02673856,5,32,181,1,optical,5.5427,62.2373,8.0,5.6132,78.0809,0.184425,single,1,120,5.0,,,,
train_001142,Train-Target-001142,area,47.90047606,-124.61792643,8,51,207,1,optical,3.7464,17.2663,8.0,7.0397,84.3837,0.317956,auto,0,120,20.0,206.4450,232.5024,327.3786,0.95
train_002866,Train-Target-002866,area,13.50817038,53.38320249,10,119,185,1,optical,3.2298,30.8919,8.0,7.1866,83.9725,0.344877,auto,0,120,20.0,184.9528,241.9923,140.0361,0.95
train_001594,Train-Target-001594,point,80.23768844,69.95714550,6,85,196,1,optical,2.2317,43.6139,8.0,5.7046,89.5056,0.219782,single,1,120,5.0,,,,
train_002206,Train-Target-002206,area,-40.61272261,46.58966255,5,104,173,1,optical,3.5833,15.1478,8.0,7.3777,43.2431,0.283670,auto,0,120,20.0,291.7400,153.3440,105.4872,0.95
train_000808,Train-Target-000808,point,-23.06294312,-79.86754600,2,107,211,1,optical,6.5615,22.1173,8.0,5.6135,53.4590,0.257056,sequential,2,120,5.0,,,,
train_000411,Train-Target-000411,point,-26.69319700,-52.88520951,9,38,139,1,optical,3.5167,14.4311,8.0,7.5128,23.6782,0.273343,sequential,2,120,5.0,,,,
train_002364,Train-Target-002364,area,-79.64119911,98.55422067,6,9,153,1,optical,5.6379,56.8419,8.0,6.2418,52.3399,0.402106,auto,0,120,20.0,121.5567,127.3342,162.9583,0.95
train_002049,Train-Target-002049,point,-31.79278732,-142.48468084,7,93,210,1,sar,8.1266,74.2454,-90.0,5.1243,43.1706,0.344708,single,1,120,5.0,,,,
train_002859,Train-Target-002859,area,-45.43645362,-162.46664927,7,0,94,1,optical,5.2786,58.9850,8.0,6.5790,41.9903,0.370090,auto,0,120,20.0,249.0876,222.6237,286.8738,0.95
train_000544,Train-Target-000544,area,5.02022038,-151.53602372,8,23,83,1,infrared,24.7896,76.0908,-90.0,4.7542,28.3991,0.181612,auto,0,120,20.0,153.5611,296.4363,85.8200,0.95
train_000158,Train-Target-000158,area,27.12464031,-143.63019850,1,115,199,1,sar,16.7185,76.5946,-90.0,6.0277,56.0373,0.399600,auto,0,120,20.0,23.2541,43.8151,269.2126,0.95
train_000599,Train-Target-000599,area,-27.62621407,46.75006681,4,84,221,1,sar,21.1279,93.3889,-90.0,5.8738,39.8480,0.232453,auto,0,120,20.0,177.5202,161.3954,89.6189,0.95
train_002382,Train-Target-002382,area,62.52260135,24.83178213,9,80,232,1,optical,7.4471,36.6399,8.0,5.9401,59.5204,0.394241,auto,0,120,20.0,261.5128,226.4884,202.6165,0.95
train_000691,Train-Target-000691,area,-65.25279290,159.00764653,10,93,197,1,infrared,18.7503,115.9208,-90.0,4.6244,46.0252,0.395542,auto,0,120,20.0,27.4758,47.7255,164.1894,0.95
train_000288,Train-Target-000288,area,19.22669700,11.99697482,7,170,213,1,optical,8.1742,46.1579,8.0,4.7972,79.7347,0.285592,auto,0,120,20.0,20.9293,21.2552,246.2574,0.95
train_000795,Train-Target-000795,point,-55.45810771,103.35750725,6,17,103,1,optical,8.4048,42.4288,8.0,5.4848,56.5289,0.394129,simultaneous,2,120,5.0,,,,
train_002020,Train-Target-002020,area,-3.91015831,43.65145049,6,159,235,1,optical,4.1964,54.6388,8.0,7.2633,37.6181,0.393577,auto,0,120,20.0,19.8959,47.0343,270.8822,0.95
train_002638,Train-Target-002638,area,-11.91500547,20.30765492,3,53,181,1,optical,2.6080,46.4868,8.0,7.1375,64.7969,0.304961,auto,0,120,20.0,41.6935,28.5612,233.0541,0.95
train_001432,Train-Target-001432,area,37.03064741,-38.09305529,3,52,205,1,infrared,18.4024,114.6181,-90.0,6.5801,34.6886,0.430060,auto,0,120,20.0,99.2006,65.0721,8.7198,0.95
train_000654,Train-Target-000654,area,-78.78392082,176.05065325,9,117,214,1,optical,5.5987,19.2678,8.0,5.1087,51.7909,0.443743,auto,0,120,20.0,118.4158,103.6298,103.5700,0.95
train_000619,Train-Target-000619,area,44.80641822,158.60192357,1,71,173,1,sar,20.0174,80.1983,-90.0,6.9581,39.2649,0.227492,auto,0,120,20.0,69.1731,81.1363,15.6107,0.95
train_002677,Train-Target-002677,area,5.14910774,39.53187409,5,34,178,1,infrared,26.2552,71.8150,-90.0,7.4417,41.6211,0.295347,auto,0,120,20.0,130.0996,112.0781,53.6409,0.95
train_001758,Train-Target-001758,area,6.34593070,30.94530928,1,133,200,1,optical,9.9614,23.6911,8.0,8.0482,58.9362,0.428891,auto,0,120,20.0,65.8779,123.9407,339.1648,0.95
train_001911,Train-Target-001911,area,19.73389304,-119.39163919,7,112,167,1,optical,4.3099,46.8208,8.0,8.1361,29.7751,0.379142,auto,0,120,20.0,99.4803,61.6451,56.4014,0.95
train_002898,Train-Target-002898,area,23.08461384,150.31993982,7,14,147,1,optical,3.9352,39.0665,8.0,5.1755,31.8793,0.444152,auto,0,120,20.0,22.0873,12.0781,183.8648,0.95
train_002727,Train-Target-002727,area,-44.81979421,151.31740854,9,55,150,1,optical,9.7548,27.1625,8.0,7.0209,44.2794,0.357183,auto,0,120,20.0,130.2354,64.0506,198.5337,0.95
train_001070,Train-Target-001070,area,-1.83474476,-103.48966719,3,45,139,1,sar,9.8765,66.4596,-90.0,6.3525,89.0045,0.336431,auto,0,120,20.0,48.8040,19.1577,299.7123,0.95
train_000560,Train-Target-000560,point,-41.53168124,-74.14969430,7,0,56,1,sar,16.1790,36.2301,-90.0,6.8222,69.8273,0.422093,single,1,120,5.0,,,,
train_002643,Train-Target-002643,point,-32.55660159,163.55454376,9,42,154,1,optical,7.2782,63.8223,8.0,4.9597,25.5086,0.185645,single,1,120,5.0,,,,
train_001269,Train-Target-001269,area,-63.75154791,-154.26479367,9,12,82,1,sar,16.2138,29.1571,-90.0,6.6590,85.8601,0.378938,auto,0,120,20.0,55.6489,135.2858,16.0295,0.95
train_002327,Train-Target-002327,area,63.53022308,-57.02539589,9,85,146,1,optical,4.7061,17.5152,8.0,6.3696,28.6314,0.238472,auto,0,120,20.0,82.8888,122.2415,219.6883,0.95
train_002495,Train-Target-002495,area,33.80432803,-168.68237398,6,81,224,1,optical,4.1877,56.4135,8.0,5.6905,40.0138,0.429042,auto,0,120,20.0,275.3995,212.6470,95.7475,0.95
train_001837,Train-Target-001837,point,21.78258246,57.78554792,4,50,175,1,optical,5.2025,19.7072,8.0,8.0884,60.9098,0.182356,simultaneous,2,120,5.0,,,,
train_001020,Train-Target-001020,area,-20.54131879,-106.79639816,3,100,211,1,sar,15.6271,54.4351,-90.0,6.9887,89.7614,0.205511,auto,0,120,20.0,12.8699,22.7457,245.9833,0.95
train_001687,Train-Target-001687,point,-55.93906077,152.15052697,1,159,226,1,optical,7.6489,54.4119,8.0,5.9742,38.4414,0.227767,single,1,120,5.0,,,,
train_000583,Train-Target-000583,area,-6.94475022,-163.22471053,2,15,149,1,sar,21.0051,100.4403,-90.0,5.0201,78.6922,0.368080,auto,0,120,20.0,47.8325,19.6574,5.6585,0.95
train_001383,Train-Target-001383,point,41.52662501,49.22081117,7,71,230,1,optical,5.5380,55.3772,8.0,7.2984,38.8897,0.428622,single,1,120,5.0,,,,
train_002994,Train-Target-002994,point,-14.45482348,144.69789972,9,115,189,1,optical,2.5370,29.7662,8.0,5.6535,76.4545,0.366110,single,1,120,5.0,,,,
train_000301,Train-Target-000301,area,-66.23300487,61.53730197,10,87,149,1,sar,15.0227,55.4309,-90.0,8.1313,70.5370,0.208349,auto,0,120,20.0,50.1844,113.8606,95.3337,0.95
train_001904,Train-Target-001904,area,17.74059094,135.63928559,4,40,151,1,sar,21.1549,81.4807,-90.0,6.4998,56.9046,0.377729,auto,0,120,20.0,241.5489,140.9873,159.0345,0.95
train_002268,Train-Target-002268,point,-47.45168162,155.74534731,3,23,177,1,optical,6.6839,46.1942,8.0,5.3187,46.1458,0.289825,single,1,120,5.0,,,,
train_000507,Train-Target-000507,area,11.11909876,-164.36650499,2,24,122,1,optical,2.5017,34.5703,8.0,7.5141,80.3304,0.387150,auto,0,120,20.0,20.3953,26.9625,245.9242,0.95
train_000021,Train-Target-000021,area,-28.20627046,109.14796256,9,39,197,1,sar,18.9455,73.9326,-90.0,4.8035,56.3982,0.292484,auto,0,120,20.0,140.2140,239.1500,222.9799,0.95
train_002837,Train-Target-002837,point,55.12764553,147.91685958,7,43,116,1,optical,3.9174,36.4434,8.0,6.5653,82.1415,0.308617,simultaneous,2,120,5.0,,,,
train_000183,Train-Target-000183,area,-33.68316293,-55.75230491,8,27,163,1,sar,10.7490,101.0557,-90.0,7.4230,43.7265,0.307689,auto,0,120,20.0,122.4353,122.5093,69.1679,0.95
train_002586,Train-Target-002586,point,-71.09563428,63.76433123,7,49,199,1,optical,4.7933,61.3731,8.0,5.1629,60.5945,0.352984,sequential,2,120,5.0,,,,
train_000755,Train-Target-000755,area,6.29231954,124.24503464,2,33,179,1,sar,16.3657,100.1229,-90.0,8.2631,27.7785,0.246981,auto,0,120,20.0,123.2949,120.4630,208.1593,0.95
train_000801,Train-Target-000801,point,-16.09898710,62.86257287,3,21,82,1,optical,5.1299,13.8132,8.0,8.2198,67.5236,0.263656,single,1,120,5.0,,,,
train_001416,Train-Target-001416,area,26.20608498,-20.27092159,8,137,187,1,optical,4.9985,41.5799,8.0,6.5484,59.0649,0.406402,auto,0,120,20.0,149.7531,186.6515,261.9676,0.95
train_002793,Train-Target-002793,area,38.33012897,157.40765410,10,55,125,1,sar,14.1850,29.3573,-90.0,6.8430,80.1050,0.413495,auto,0,120,20.0,126.5460,55.3014,134.0563,0.95
train_002240,Train-Target-002240,point,22.81963735,155.54256621,5,46,129,1,optical,6.6027,37.2507,8.0,5.8199,61.5874,0.393569,single,1,120,5.0,,,,
train_002157,Train-Target-002157,area,-27.30603600,151.58059208,5,97,213,1,optical,5.7504,54.0352,8.0,4.7845,68.3272,0.349744,auto,0,120,20.0,279.0379,174.7226,97.8330,0.95
train_003006,Train-Target-003006,area,66.31017669,88.93417031,3,87,215,1,optical,4.9416,15.4395,8.0,6.4987,82.2417,0.365719,auto,0,120,20.0,12.2309,26.3552,38.2561,0.95
train_000412,Train-Target-000412,area,-11.90836385,41.87897049,4,42,177,1,sar,13.0441,50.8213,-90.0,7.8180,61.0781,0.211204,auto,0,120,20.0,47.1604,29.7935,116.5631,0.95
train_002434,Train-Target-002434,point,-22.91058247,-77.10167270,10,137,236,1,sar,17.9843,77.1400,-90.0,8.1457,76.9863,0.220677,single,1,120,5.0,,,,
train_000169,Train-Target-000169,area,-14.40565473,56.65000316,9,79,130,1,optical,9.1659,41.0150,8.0,4.6422,63.1589,0.360387,auto,0,120,20.0,257.4520,245.6943,22.7261,0.95
train_002516,Train-Target-002516,area,-12.14918371,49.65632982,9,19,60,1,optical,4.2276,21.0785,8.0,6.2334,24.1069,0.271831,auto,0,120,20.0,66.3581,133.1965,178.0813,0.95
train_000735,Train-Target-000735,area,62.63220417,50.44764671,8,108,210,1,sar,9.9319,28.5714,-90.0,7.2103,37.6014,0.220558,auto,0,120,20.0,31.9903,26.9353,304.4835,0.95
train_002761,Train-Target-002761,area,36.90106844,118.43250174,7,36,153,1,optical,3.7905,62.3860,8.0,7.3153,24.4912,0.366775,auto,0,120,20.0,21.8980,23.8262,208.4794,0.95
train_000373,Train-Target-000373,area,7.74812228,126.51568759,5,66,208,1,optical,4.3580,64.0193,8.0,5.2036,53.3910,0.198992,auto,0,120,20.0,42.1944,48.3911,323.3651,0.95
train_003000,Train-Target-003000,area,8.29372303,-47.42912303,5,28,124,1,optical,7.0824,48.4442,8.0,5.2866,37.9952,0.216289,auto,0,120,20.0,89.7269,104.8097,111.2247,0.95
train_001822,Train-Target-001822,point,20.79218508,-43.72222612,1,89,162,1,optical,2.1992,39.4077,8.0,7.6388,40.4673,0.260116,single,1,120,5.0,,,,
train_000569,Train-Target-000569,area,31.24241362,32.89573540,5,37,180,1,sar,16.3297,35.3111,-90.0,4.8587,24.0287,0.198004,auto,0,120,20.0,51.0024,59.0875,297.6030,0.95
train_002550,Train-Target-002550,area,-19.27335734,106.64509048,5,129,191,1,sar,17.9535,82.8439,-90.0,6.3205,22.1435,0.223465,auto,0,120,20.0,63.4965,102.5553,224.2999,0.95
train_000934,Train-Target-000934,point,11.52726277,-107.03246264,10,66,192,1,optical,6.5880,27.1065,8.0,5.9704,39.7364,0.445540,single,1,120,5.0,,,,
train_000234,Train-Target-000234,area,-35.18521810,41.83437491,10,68,228,1,infrared,22.6842,73.3824,-90.0,6.5516,20.1815,0.386574,auto,0,120,20.0,148.2589,213.2232,186.0234,0.95
train_002031,Train-Target-002031,area,13.74537528,84.66501705,5,50,153,1,optical,5.6426,40.7243,8.0,7.5397,40.8545,0.236824,auto,0,120,20.0,291.2086,172.9485,53.9070,0.95
